434,12,45,12.4992,9.6551
435,13,51,13.3398,14.4504
435,65,31,65.0254,-0.9717
435,21,6,21.9454,-19.6663
436,85,24,85.9798,-6.0067
437,78,34,78.3186,1.1695
437,39,21,39.4945,-8.3332
437,75,12,75.9466,-15.0474
438,38,9,38.1285,-17.6837
439,81,43,81.7853,8.2546
439,32,54,32.0162,16.6773
439,67,8,67.3520,-18.5021
440,14,9,14.8735,-17.2749
441,50,49,50.2818,12.6852
442,27,12,27.7990,-15.4625
442,73,31,73.2982,-0.8591
443,54,19,54.2137,-9.7748
443,5,33,5.9636,0.7152
444,87,48,87.5551,12.2266
445,25,12,25.5405,-15.4841
446,6,29,6.7327,-2.1294
446,19,38,19.9594,4.2758
447,51,32,51.4211,0.2890
448,27,24,27.4767,-6.1147
448,32,37,32.7774,3.8717
448,14,42,14.7969,7.6054
449,41,25,41.0574,-5.6337
449,61,47,61.4957,11.3694
449,69,56,69.5734,18.4452
450,53,9,53.9223,-17.3457
450,24,31,24.5947,-1.1250
450,87,57,87.7482,18.9051
451,11,38,11.5142,4.8962
452,44,42,44.4372,7.9702
453,59,53,59.0059,16.2768
454,65,54,65.3953,16.9153
455,64,44,64.8043,8.9736
455,37,57,37.2608,19.3272
455,50,46,50.7169,10.7581
456,26,9,26.7015,-17.8813
456,23,49,23.0749,12.5812
456,75,26,75.0100,-4.8522
457,35,17,35.4195,-11.3584
458,76,22,76.3453,-7.6147
458,68,26,68.6080,-4.7132
458,22,49,22.0902,13.2966
459,16,53,16.0638,15.6015
459,21,37,21.7988,3.5150
459,68,46,68.8803,10.9622
460,67,21,67.5319,-8.4133
460,7,19,7.3695,-9.6666
461,56,47,56.0906,11.3696
461,50,47,50.2715,11.7935
461,86,6,86.4744,-19.7903
462,63,33,63.0049,0.4378
462,59,57,59.3787,18.6467
462,18,48,18.2552,11.9950
463,54,53,54.6062,15.8701
464,24,56,24.7913,18.2455
464,26,29,26.8437,-2.2101
465,14,33,14.3275,0.7742
465,16,12,16.4689,-14.9313
465,21,38,21.6204,4.6426
466,61,12,61.4386,-15.5741
467,53,22,53.8880,-7.6653
467,59,40,59.0155,5.7146
467,54,19,54.7029,-9.7714
468,75,37,75.2422,3.5873
468,34,44,34.5662,8.9770
468,37,20,37.2109,-9.0303
469,72,42,72.8247,7.3404
469,87,42,87.1504,7.9332
469,71,46,71.8861,10.9478
470,81,36,81.7803,2.9584
470,43,42,43.7327,7.8741
471,65,46,65.7291,10.6657
471,40,32,40.3469,0.2844
472,13,46,13.9112,10.8802
473,67,38,67.1336,4.6953
473,17,8,17.0878,-18.1376
474,11,44,11.3862,9.4260
475,70,34,70.5981,1.1755
475,20,6,20.5122,-19.6339
476,53,51,53.3798,14.5436
476,63,38,63.5691,4.7320
476,51,36,51.9564,3.2879
477,86,56,86.5267,18.1115
478,72,45,72.4689,9.9475
478,7,52,7.6957,15.5778
478,54,29,54.6138,-2.0090
479,44,10,44.5636,-16.3966
480,18,8,18.1109,-18.6147
480,42,15,42.4489,-12.9198
480,11,40,11.6175,6.4247
481,82,41,82.6207,6.7265
481,22,43,22.8345,8.4383
481,63,42,63.0697,7.8019
482,56,47,56.7609,11.3130
483,28,37,28.6831,3.6407
484,69,41,69.8882,7.2113
485,86,22,86.2198,-7.4727
486,23,52,23.8470,15.5148
486,21,31,21.4678,-0.9460
487,62,29,62.4616,-2.4486
487,39,58,39.8558,19.9852
487,24,17,24.5834,-11.0755
488,47,38,47.5397,4.2072
488,73,15,73.6999,-12.5950
489,10,29,10.6086,-2.5024
489,5,43,5.1494,8.2606
489,55,13,55.1834,-14.7573
490,37,50,37.5999,14.0071
490,15,21,15.2234,-8.5575
490,84,10,84.1248,-17.0991
491,89,43,89.5221,8.0474
491,37,53,37.5010,15.7620
492,6,21,6.4616,-8.1371
493,25,14,25.3617,-13.7311
493,38,22,38.7530,-7.5388
493,22,11,22.6978,-15.6912
494,11,34,11.8868,1.7086
495,28,54,28.0155,16.4366
495,81,41,81.6049,6.7085
495,31,16,31.6433,-12.2668
496,89,29,89.0663,-1.9567
496,63,10,63.6452,-16.4504
497,19,22,19.6719,-7.3943
497,71,25,71.2185,-5.1033
497,61,8,61.5934,-18.3913
498,17,31,17.9179,-0.9849
499,25,27,25.0849,-3.9571
499,51,11,51.4514,-15.6925
